Glottocode	Smallest_Island_group	Smallest_Island_group_main	Language_name	Glottocode_language_level	level	country_ids	Near_Remote_Oceania	Subsubgroupings	Oceania_subregion	Boxplot_groups	Abberancy_group	Macroarea	desc_status	Island group	Latitude	Longitude	Family_name	boxplot_color	Abberancy_group_color
isir1237	NA	NA	Isirawa	isir1237	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-1.88775	138.595	Greater Kwerba	NA	NA
papa1269	NA	NA	Papasena	papa1269	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.87535	138.605	Lakes Plain	NA	NA
wark1247	NA	NA	Warkay-Bipim	wark1247	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.7716	138.638	Anim	NA	NA
sawi1257	NA	NA	Sawi	sawi1257	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.99286	138.643	Nuclear Trans New Guinea	NA	NA
atoh1238	NA	NA	Atohwaim	atoh1238	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.27123	138.666	Kayagaric	NA	NA
liki1241	NA	NA	Liki	liki1241	language	ID	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-1.60652	138.731	Austronesian	NA	NA
sobe1238	NA	NA	Sobei	sobe1238	language	ID	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-1.86998	138.75	Austronesian	NA	NA
mand1443	NA	NA	Mander	mand1443	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.29479	138.751	Tor-Orya	NA	NA
nucl1452	NA	NA	Mombum	nucl1452	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-8.27141	138.773	Mombum-Koneraw	NA	NA
wala1269	NA	NA	Walak	wala1269	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.8238	138.84	Nuclear Trans New Guinea	NA	NA
kwes1245	NA	NA	Kwesten	kwes1245	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.03622	138.853	Tor-Orya	NA	NA
beri1254	NA	NA	Berik	beri1254	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-2.26904	138.866	Tor-Orya	NA	NA
abin1243	NA	NA	Abinomn	abin1243	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	specific_feature	NA	-2.92281	138.891	NA	NA	NA
tama1336	NA	NA	Tamagario	tama1336	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.64493	138.892	Kayagaric	NA	NA
uppe1430	NA	NA	Upper Grand Valley Dani	uppe1430	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.94368	138.901	Nuclear Trans New Guinea	NA	NA
kaya1328	NA	NA	Kayagar	kaya1328	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.37677	138.932	Kayagaric	NA	NA
midg1235	NA	NA	Mid Grand Valley Dani	midg1235	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-4.06322	138.945	Nuclear Trans New Guinea	NA	NA
lowe1415	NA	NA	Lower Grand Valley Dani	lowe1415	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-4.25684	138.992	Nuclear Trans New Guinea	NA	NA
sili1249	NA	NA	Silimo	sili1249	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-4.52544	139.003	Nuclear Trans New Guinea	NA	NA
wakd1237	NA	NA	Wakde	wakd1237	language	ID	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-1.98457	139.008	Austronesian	NA	NA
ngge1241	NA	NA	Nggem	ngge1241	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-3.62735	139.011	Nuclear Trans New Guinea	NA	NA
masi1265	NA	NA	Masimasi	masi1265	language	ID	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.00717	139.04	Austronesian	NA	NA
tawo1244	NA	NA	Taworta	tawo1244	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.43455	139.061	Lakes Plain	NA	NA
kede1239	NA	NA	Keder	kede1239	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.03589	139.081	Tor-Orya	NA	NA
yelm1242	NA	NA	Yelmek	yelm1242	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-7.4453	139.096	Bulaka River	NA	NA
dabe1239	NA	NA	Dabe	dabe1239	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.05082	139.116	Tor-Orya	NA	NA
asue1235	NA	NA	Asue Awyu	asue1235	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-5.98341	139.123	Nuclear Trans New Guinea	NA	NA
hupl1238	NA	NA	Hupla	hupl1238	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	overview	NA	-4.36349	139.164	Nuclear Trans New Guinea	NA	NA
yamn1237	NA	NA	Yamna	yamn1237	language	ID	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.09118	139.206	Austronesian	NA	NA
bone1255	NA	NA	Bonerif	bone1255	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.09529	139.208	Tor-Orya	NA	NA
foau1240	NA	NA	Foau	foau1240	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.04582	139.213	Lakes Plain	NA	NA
tamn1235	NA	NA	Tamnim Citak	tamn1235	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.57962	139.233	Nuclear Trans New Guinea	NA	NA
yaqa1246	NA	NA	Yaqay	yaqa1246	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-6.66632	139.249	Anim	NA	NA
beta1253	NA	NA	Betaf	beta1253	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.12422	139.255	Tor-Orya	NA	NA
momu1241	NA	NA	Momuna	momu1241	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-5.04431	139.26	Somahai	NA	NA
pass1247	NA	NA	Pass Valley Yali	pass1247	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-3.76869	139.26	Nuclear Trans New Guinea	NA	NA
makl1246	NA	NA	Maklew	makl1246	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-7.74424	139.273	Bulaka River	NA	NA
ware1254	NA	NA	Wares	ware1254	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	NA	NA	-2.47357	139.337	Unattested	NA	NA
itik1240	NA	NA	Itik	itik1240	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.18342	139.341	Tor-Orya	NA	NA
nini1235	NA	NA	Ninia Yali	nini1235	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	ethnographic	NA	-4.4737	139.39	Nuclear Trans New Guinea	NA	NA
diuw1238	NA	NA	Diuwe	diuw1238	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.12627	139.455	Nuclear Trans New Guinea	NA	NA
pode1237	NA	NA	Podena	pode1237	language	ID	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.20572	139.456	Austronesian	NA	NA
angg1239	NA	NA	Angguruk Yali	angg1239	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	dictionary	NA	-4.0836	139.457	Nuclear Trans New Guinea	NA	NA
cita1245	NA	NA	Citak	cita1245	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-5.58276	139.461	Nuclear Trans New Guinea	NA	NA
sapo1254	NA	NA	Saponi	sapo1254	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.49694	139.5	Lakes Plain	NA	NA
anus1237	NA	NA	Anus	anus1237	language	ID	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.2627100000000002	139.502	Austronesian	NA	NA
sout2941	NA	NA	South Awyu	sout2941	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-7.36301	139.538	Nuclear Trans New Guinea	NA	NA
bong1287	NA	NA	Bonggo	bong1287	language	ID	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.28044	139.576	Austronesian	NA	NA
bayo1260	NA	NA	Bayono	bayo1260	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.21728	139.617	Bayono-Awbono	NA	NA
saus1247	NA	NA	Sause	saus1247	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.16632	139.627	NA	NA	NA
kosa1249	NA	NA	Kosarek Yale	kosa1249	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-4.06603	139.645	Nuclear Trans New Guinea	NA	NA
papu1250	NA	NA	Papuan Malay	papu1250	language	ID	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar	NA	-2.53482	139.651	Austronesian	NA	NA
mare1261	NA	NA	Maremgi	mare1261	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.31915	139.673	Tor-Orya	NA	NA
koru1245	NA	NA	Korupun-Sela	koru1245	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-4.53497	139.678	Nuclear Trans New Guinea	NA	NA
cent2118	NA	NA	Central Awyu	cent2118	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.29363	139.693	Nuclear Trans New Guinea	NA	NA
awbo1238	NA	NA	Awbono	awbo1238	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.05875	139.724	Bayono-Awbono	NA	NA
mawe1251	NA	NA	Mawes	mawe1251	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.36944	139.752	NA	NA	NA
nips1240	NA	NA	Nipsan	nips1240	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	overview	NA	-4.14421	139.753	Nuclear Trans New Guinea	NA	NA
kapo1250	NA	NA	Kapori	kapo1250	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.52696	139.766	NA	NA	NA
kapt1235	NA	NA	Kaptiau	kapt1235	language	ID	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.388426	139.795818	Austronesian	NA	NA
momi1242	NA	NA	Momina	momi1242	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	overview	NA	-4.812	139.821	Somahai	NA	NA
nalc1240	NA	NA	Nalca	nalc1240	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-4.26068	139.883	Nuclear Trans New Guinea	NA	NA
orya1242	NA	NA	Orya	orya1242	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-2.76483	139.89	Tor-Orya	NA	NA
komb1274	NA	NA	Kombai	komb1274	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-5.54543	139.902	Nuclear Trans New Guinea	NA	NA
eder1237	NA	NA	Edera Awyu	eder1237	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-7.0038	139.914	Nuclear Trans New Guinea	NA	NA
kopk1238	NA	NA	Kopkaka	kopk1238	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	phonology	NA	-4.91191	139.926	Nuclear Trans New Guinea	NA	NA
nucl1622	NA	NA	Marind	nucl1622	language	ID PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-8.15651	140.009	Anim	NA	NA
kwer1265	NA	NA	Kwer	kwer1265	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.02008	140.012	Nuclear Trans New Guinea	NA	NA
buru1307	NA	NA	Burumakok	buru1307	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.12217	140.03	Nuclear Trans New Guinea	NA	NA
aghu1255	NA	NA	Aghu	aghu1255	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-6.34674	140.043	Nuclear Trans New Guinea	NA	NA
eipo1242	NA	NA	Eipomek	eipo1242	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-4.33691	140.045	Nuclear Trans New Guinea	NA	NA
koro1312	NA	NA	Korowai	koro1312	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-5.26952	140.047	Nuclear Trans New Guinea	NA	NA
nort2918	NA	NA	North Awyu	nort2918	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	socling	NA	-5.93647	140.068	Nuclear Trans New Guinea	NA	NA
unaa1239	NA	NA	Una	unaa1239	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-4.69676	140.1	Nuclear Trans New Guinea	NA	NA
jair1235	NA	NA	Kia River Awyu	jair1235	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.79732	140.104	Nuclear Trans New Guinea	NA	NA
tarp1240	NA	NA	Tarpia	tarp1240	language	ID	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.322279	140.115497	Austronesian	NA	NA
kaur1271	NA	NA	Kaure-Narau	kaur1271	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-3.39188	140.14	NA	NA	NA
demt1241	NA	NA	Demta	demt1241	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	specific_feature	NA	-2.38475	140.166	Sentanic	NA	NA
nucl1633	NA	NA	Nimboran	nucl1633	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-2.5803	140.179	Nimboranic	NA	NA
tsak1250	NA	NA	Tsaukambo	tsak1250	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.39076	140.186	Nuclear Trans New Guinea	NA	NA
wang1299	NA	NA	Wanggom	wang1299	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.60094	140.194	Nuclear Trans New Guinea	NA	NA
kosa1251	NA	NA	Kosadle	kosa1251	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.78748	140.197	NA	NA	NA
komy1238	NA	NA	Komyandaret	komy1238	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.25453	140.213	Nuclear Trans New Guinea	NA	NA
mlap1238	NA	NA	Mlap	mlap1238	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	specific_feature	NA	-2.57316	140.264	Nimboranic	NA	NA
tang1353	NA	NA	Tangko	tang1353	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.13343	140.269	Nuclear Trans New Guinea	NA	NA
gres1240	NA	NA	Gresi	gres1240	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-2.72229	140.279	Nimboranic	NA	NA
mekw1241	NA	NA	Mekwei	mekw1241	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.52264	140.326	Nimboranic	NA	NA
kemt1242	NA	NA	Kemtuik	kemt1242	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-2.64894	140.372	Nimboranic	NA	NA
tabl1243	NA	NA	Tabla	tabl1243	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-2.45368	140.396	Sentanic	NA	NA
else1239	NA	NA	Elseng	else1239	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.00176	140.418	NA	NA	NA
kemb1250	NA	NA	Kembra	kemb1250	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	overview	NA	-3.89065	140.434	NA	NA	NA
kete1254	NA	NA	Ketengban	kete1254	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	dictionary	NA	-4.50417	140.443	Nuclear Trans New Guinea	NA	NA
mand1445	NA	NA	Mandobo Bawah	mand1445	language	ID PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.37255	140.451	Nuclear Trans New Guinea	NA	NA
lepk1238	NA	NA	Lepki	lepk1238	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-4.1059	140.464	Lepki-Murkim	NA	NA
wamb1259	NA	NA	Wambon	wamb1259	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-5.44334	140.48	Nuclear Trans New Guinea	NA	NA
usku1243	NA	NA	Usku	usku1243	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.63853	140.502	NA	NA	NA
naka1265	NA	NA	Nakai	naka1265	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.19377	140.512	Nuclear Trans New Guinea	NA	NA
nucl1632	NA	NA	Sentani	nucl1632	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-2.6013	140.512	Sentanic	NA	NA
molo1262	NA	NA	Molof	molo1262	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.41946	140.557	NA	NA	NA
bian1251	NA	NA	Bian Marind	bian1251	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-7.35942	140.568	Anim	NA	NA
tofa1246	NA	NA	Tofanma	tofa1246	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.74322	140.591	Namla-Tofanma	NA	NA
ormu1248	NA	NA	Ormu	ormu1248	language	ID	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-2.51361	140.6015	Austronesian	NA	NA
awyi1241	NA	NA	Awyi	awyi1241	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.00564	140.604	Border	NA	NA
ketu1238	NA	NA	Ketum	ketu1238	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.34647	140.604	Nuclear Trans New Guinea	NA	NA
mand1444	NA	NA	Mandobo Atas	mand1444	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-5.69357	140.624	Nuclear Trans New Guinea	NA	NA
kayu1243	NA	NA	Kayupulau	kayu1243	language	ID	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	specific_feature	NA	-2.54415	140.626	Austronesian	NA	NA
yetf1238	NA	NA	Yetfa	yetf1238	language	ID PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-4.05884	140.653	NA	NA	NA
naml1240	NA	NA	Namla	naml1240	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.58	140.66	Namla-Tofanma	NA	NA
moro1289	NA	NA	Marori	moro1289	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-8.5692	140.688	NA	NA	NA
toba1266	NA	NA	Tobati	toba1266	language	ID	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-2.56434	140.71	Austronesian	NA	NA
nafr1241	NA	NA	Nafri	nafr1241	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	specific_feature	NA	-2.65036	140.727	Sentanic	NA	NA
taik1255	NA	NA	Taikat	taik1255	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	phonology	NA	-2.9408	140.7495	Border	NA	NA
badi1247	NA	NA	Ngkontar Baedi	badi1247	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-8.85301	140.753	Morehead-Wasur	NA	NA
dubu1240	NA	NA	Dubu	dubu1240	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.62591	140.768	Pauwasi	NA	NA
seng1285	NA	NA	Senggi	seng1285	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.41983	140.77	Border	NA	NA
towe1240	NA	NA	Towei	towe1240	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.87428	140.803	Pauwasi	NA	NA
sout2940	NA	NA	South Muyu	sout2940	language	ID PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-6.01385	140.815	Nuclear Trans New Guinea	NA	NA
ngka1235	NA	NA	Ngkontar Ngkolmpu	ngka1235	language	ID PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-8.87044	140.818	Morehead-Wasur	NA	NA
iwur1240	NA	NA	Morop-Dintere	iwur1240	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.11036	140.823	Nuclear Trans New Guinea	NA	NA
nort2916	NA	NA	North Muyu	nort2916	language	ID	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-5.55319	140.84	Nuclear Trans New Guinea	NA	NA
yeii1239	NA	NA	Yei	yeii1239	language	ID PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-7.87489	140.863	Morehead-Wasur	NA	NA
kimk1238	NA	NA	Kimki	kimk1238	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-4.2742000000000004	140.884	NA	NA	NA
smar1235	NA	NA	Smärky Kanum	smar1235	language	ID PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-8.91812	140.897	Morehead-Wasur	NA	NA
yafi1240	NA	NA	Yafi	yafi1240	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.39765	140.897	Pauwasi	NA	NA
nucl1634	NA	NA	Skou	nucl1634	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-2.64378	140.902	Sko	NA	NA
emum1240	NA	NA	Emumu	emum1240	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.74242	140.903	Pauwasi	NA	NA
murk1238	NA	NA	Murkim	murk1238	language	ID	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-4.07548	140.913	Lepki-Murkim	NA	NA
sowa1245	NA	NA	Sowanda	sowa1245	language	ID PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.28373	140.92	Border	NA	NA
wari1266	NA	NA	Waris	wari1266	language	ID PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-3.139	140.931	Border	NA	NA
dera1245	NA	NA	Dera (Indonesia)	dera1245	language	ID PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-3.52309	140.947	Senagi	NA	NA
sota1242	NA	NA	Sota Kanum	sota1242	language	ID PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-8.40452	140.969	Morehead-Wasur	NA	NA
pyuu1245	NA	NA	Pyu	pyuu1245	language	ID PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-4.45003	141.018	NA	NA	NA
mane1266	NA	NA	Manem	mane1266	language	ID PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.99145	141.02	Border	NA	NA
ngal1298	NA	NA	Ngalum	ngal1298	language	ID PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	text	NA	-4.67682	141.03	Nuclear Trans New Guinea	NA	NA
rema1238	NA	NA	Rema	rema1238	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	socling	NA	-8.41526	141.034	Morehead-Wasur	NA	NA
kark1258	NA	NA	Karkar-Yuri	kark1258	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-3.74954	141.098	Pauwasi	NA	NA
wutu1244	NA	NA	Wutung	wutu1244	language	ID PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-2.64636	141.104	Sko	NA	NA
ainb1238	NA	NA	Ainbai	ainb1238	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	overview	NA	-3.09214	141.149	Border	NA	NA
umed1238	NA	NA	Umeda	umed1238	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-3.34565	141.157	Border	NA	NA
ning1274	NA	NA	Ninggerum	ning1274	language	ID PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.43194	141.158	Nuclear Trans New Guinea	NA	NA
imon1245	NA	NA	Imonda	imon1245	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-3.31228	141.171	Border	NA	NA
aman1265	NA	NA	Amanab	aman1265	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-3.51516	141.178	Border	NA	NA
kilm1241	NA	NA	Kilmeri	kilm1241	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-2.88607	141.191	Border	NA	NA
