Feature_ID	Proto-language	value	tree_type	variable	method	conflict
GB520	Proto-Polynesian	120	gray_posteriors	ntip	parsimony	
GB520	Proto-Oceanic	120	gray_posteriors	ntip	parsimony	
GB520	Proto-Eastern Polynesian	120	gray_posteriors	ntip	parsimony	
GB521	Proto-Central Pacific	117	gray_posteriors	ntip	parsimony	
GB521	Proto-Oceanic	117	gray_posteriors	ntip	parsimony	
GB521	Proto-Polynesian	117	gray_posteriors	ntip	parsimony	
GB521	Proto-Eastern Polynesian	117	gray_posteriors	ntip	parsimony	
GB522	Proto-Oceanic	109	gray_posteriors	ntip	parsimony	
GB522	Proto-Polynesian	109	gray_posteriors	ntip	parsimony	
GB522	Proto-Central Pacific	109	gray_posteriors	ntip	parsimony	
GB522	Proto-Eastern Polynesian	109	gray_posteriors	ntip	parsimony	
GB046	Proto-Oceanic	66	gray_posteriors	ntip	parsimony	
GB046	Proto-Central Pacific	66	gray_posteriors	ntip	parsimony	
GB046	Proto-Polynesian	66	gray_posteriors	ntip	parsimony	
GB046	Proto-Eastern Polynesian	66	gray_posteriors	ntip	parsimony	
GB123			gray_posteriors	ntip	parsimony	
GB252			gray_posteriors	ntip	parsimony	
GB253			gray_posteriors	ntip	parsimony	
GB256			gray_posteriors	ntip	parsimony	
GB270			gray_posteriors	ntip	parsimony	
GB273			gray_posteriors	ntip	parsimony	
GB296			gray_posteriors	ntip	parsimony	
GB322			gray_posteriors	ntip	parsimony	
GB323			gray_posteriors	ntip	parsimony	
GB401			gray_posteriors	ntip	parsimony	
GB024a	Proto-Oceanic	0.484126984126984	gray_posteriors	min_percent	parsimony	
GB024a	Proto-Central Pacific	0.484126984126984	gray_posteriors	min_percent	parsimony	
GB024a	Proto-Polynesian	0.484126984126984	gray_posteriors	min_percent	parsimony	
GB024a	Proto-Eastern Polynesian	0.484126984126984	gray_posteriors	min_percent	parsimony	
GB024b	Proto-Oceanic	0.388888888888889	gray_posteriors	min_percent	parsimony	
GB024b	Proto-Central Pacific	0.388888888888889	gray_posteriors	min_percent	parsimony	
GB024b	Proto-Polynesian	0.388888888888889	gray_posteriors	min_percent	parsimony	
GB024b	Proto-Eastern Polynesian	0.388888888888889	gray_posteriors	min_percent	parsimony	
GB025a	Proto-Oceanic	0.272	gray_posteriors	min_percent	parsimony	
GB025a	Proto-Central Pacific	0.272	gray_posteriors	min_percent	parsimony	
GB025a	Proto-Polynesian	0.272	gray_posteriors	min_percent	parsimony	
GB025a	Proto-Eastern Polynesian	0.272	gray_posteriors	min_percent	parsimony	
GB025b	Proto-Oceanic	0.152	gray_posteriors	min_percent	parsimony	
GB025b	Proto-Central Pacific	0.152	gray_posteriors	min_percent	parsimony	
GB025b	Proto-Polynesian	0.152	gray_posteriors	min_percent	parsimony	
GB025b	Proto-Eastern Polynesian	0.152	gray_posteriors	min_percent	parsimony	
GB065a	Proto-Oceanic	0.465648854961832	gray_posteriors	min_percent	parsimony	
GB065a	Proto-Central Pacific	0.465648854961832	gray_posteriors	min_percent	parsimony	
GB065a	Proto-Polynesian	0.465648854961832	gray_posteriors	min_percent	parsimony	
GB065a	Proto-Eastern Polynesian	0.465648854961832	gray_posteriors	min_percent	parsimony	
GB065b	Proto-Oceanic	0.16793893129771	gray_posteriors	min_percent	parsimony	
GB065b	Proto-Central Pacific	0.16793893129771	gray_posteriors	min_percent	parsimony	
GB065b	Proto-Polynesian	0.16793893129771	gray_posteriors	min_percent	parsimony	
GB065b	Proto-Eastern Polynesian	0.16793893129771	gray_posteriors	min_percent	parsimony	
GB130a	Proto-Central Pacific	0.253968253968254	gray_posteriors	min_percent	parsimony	
GB130a	Proto-Polynesian	0.253968253968254	gray_posteriors	min_percent	parsimony	
GB130a	Proto-Oceanic	0.253968253968254	gray_posteriors	min_percent	parsimony	
GB130a	Proto-Eastern Polynesian	0.253968253968254	gray_posteriors	min_percent	parsimony	
GB130b	Proto-Central Pacific	0.301587301587302	gray_posteriors	min_percent	parsimony	
GB130b	Proto-Polynesian	0.301587301587302	gray_posteriors	min_percent	parsimony	
GB130b	Proto-Oceanic	0.301587301587302	gray_posteriors	min_percent	parsimony	
GB130b	Proto-Eastern Polynesian	0.301587301587302	gray_posteriors	min_percent	parsimony	
GB193a	Proto-Oceanic	0.206349206349206	gray_posteriors	min_percent	parsimony	
GB193a	Proto-Polynesian	0.206349206349206	gray_posteriors	min_percent	parsimony	
GB193a	Proto-Central Pacific	0.206349206349206	gray_posteriors	min_percent	parsimony	
GB193a	Proto-Eastern Polynesian	0.206349206349206	gray_posteriors	min_percent	parsimony	
GB193b	Proto-Oceanic	0.0555555555555556	gray_posteriors	min_percent	parsimony	
GB193b	Proto-Polynesian	0.0555555555555556	gray_posteriors	min_percent	parsimony	
GB193b	Proto-Central Pacific	0.0555555555555556	gray_posteriors	min_percent	parsimony	
GB193b	Proto-Eastern Polynesian	0.0555555555555556	gray_posteriors	min_percent	parsimony	
GB203a	Proto-Oceanic	0.363636363636364	gray_posteriors	min_percent	parsimony	
GB203a	Proto-Central Pacific	0.363636363636364	gray_posteriors	min_percent	parsimony	
GB203a	Proto-Polynesian	0.363636363636364	gray_posteriors	min_percent	parsimony	
GB203a	Proto-Eastern Polynesian	0.363636363636364	gray_posteriors	min_percent	parsimony	
GB203b	Proto-Oceanic	0.252525252525253	gray_posteriors	min_percent	parsimony	
GB203b	Proto-Central Pacific	0.252525252525253	gray_posteriors	min_percent	parsimony	
GB203b	Proto-Polynesian	0.252525252525253	gray_posteriors	min_percent	parsimony	
GB203b	Proto-Eastern Polynesian	0.252525252525253	gray_posteriors	min_percent	parsimony	
GB020	Proto-Polynesian	0.395348837209302	gray_posteriors	min_percent	parsimony	
GB020	Proto-Oceanic	0.395348837209302	gray_posteriors	min_percent	parsimony	
GB020	Proto-Central Pacific	0.395348837209302	gray_posteriors	min_percent	parsimony	
GB020	Proto-Eastern Polynesian	0.395348837209302	gray_posteriors	min_percent	parsimony	
GB021	Proto-Polynesian	0.362068965517241	gray_posteriors	min_percent	parsimony	
GB021	Proto-Oceanic	0.362068965517241	gray_posteriors	min_percent	parsimony	
GB021	Proto-Central Pacific	0.362068965517241	gray_posteriors	min_percent	parsimony	
GB021	Proto-Eastern Polynesian	0.362068965517241	gray_posteriors	min_percent	parsimony	
GB022	Proto-Oceanic	0.376923076923077	gray_posteriors	min_percent	parsimony	
GB022	Proto-Polynesian	0.376923076923077	gray_posteriors	min_percent	parsimony	
GB022	Proto-Central Pacific	0.376923076923077	gray_posteriors	min_percent	parsimony	
GB022	Proto-Eastern Polynesian	0.376923076923077	gray_posteriors	min_percent	parsimony	
GB023	Proto-Oceanic	0.193798449612403	gray_posteriors	min_percent	parsimony	
GB023	Proto-Central Pacific	0.193798449612403	gray_posteriors	min_percent	parsimony	
GB023	Proto-Polynesian	0.193798449612403	gray_posteriors	min_percent	parsimony	
GB023	Proto-Eastern Polynesian	0.193798449612403	gray_posteriors	min_percent	parsimony	
GB026	Proto-Oceanic	0	gray_posteriors	min_percent	parsimony	
GB026	Proto-Central Pacific	0	gray_posteriors	min_percent	parsimony	
GB026	Proto-Polynesian	0	gray_posteriors	min_percent	parsimony	
GB026	Proto-Eastern Polynesian	0	gray_posteriors	min_percent	parsimony	
GB027	Proto-Oceanic	0.333333333333333	gray_posteriors	min_percent	parsimony	
GB027	Proto-Central Pacific	0.333333333333333	gray_posteriors	min_percent	parsimony	
GB027	Proto-Polynesian	0.333333333333333	gray_posteriors	min_percent	parsimony	
GB027	Proto-Eastern Polynesian	0.333333333333333	gray_posteriors	min_percent	parsimony	
GB028	Proto-Oceanic	0.0151515151515152	gray_posteriors	min_percent	parsimony	
GB028	Proto-Polynesian	0.0151515151515152	gray_posteriors	min_percent	parsimony	
GB028	Proto-Central Pacific	0.0151515151515152	gray_posteriors	min_percent	parsimony	
GB028	Proto-Eastern Polynesian	0.0151515151515152	gray_posteriors	min_percent	parsimony	
GB030	Proto-Oceanic	0.0458015267175573	gray_posteriors	min_percent	parsimony	
GB030	Proto-Central Pacific	0.0458015267175573	gray_posteriors	min_percent	parsimony	
GB030	Proto-Polynesian	0.0458015267175573	gray_posteriors	min_percent	parsimony	
GB030	Proto-Eastern Polynesian	0.0458015267175573	gray_posteriors	min_percent	parsimony	
GB031	Proto-Oceanic	0.323076923076923	gray_posteriors	min_percent	parsimony	
GB031	Proto-Polynesian	0.323076923076923	gray_posteriors	min_percent	parsimony	
GB031	Proto-Central Pacific	0.323076923076923	gray_posteriors	min_percent	parsimony	
GB031	Proto-Eastern Polynesian	0.323076923076923	gray_posteriors	min_percent	parsimony	
GB035	Proto-Oceanic	0.267857142857143	gray_posteriors	min_percent	parsimony	
GB035	Proto-Polynesian	0.267857142857143	gray_posteriors	min_percent	parsimony	
GB035	Proto-Central Pacific	0.267857142857143	gray_posteriors	min_percent	parsimony	
GB035	Proto-Eastern Polynesian	0.267857142857143	gray_posteriors	min_percent	parsimony	
GB036	Proto-Oceanic	0.0720720720720721	gray_posteriors	min_percent	parsimony	
GB036	Proto-Central Pacific	0.0720720720720721	gray_posteriors	min_percent	parsimony	
GB036	Proto-Polynesian	0.0720720720720721	gray_posteriors	min_percent	parsimony	
GB036	Proto-Eastern Polynesian	0.0720720720720721	gray_posteriors	min_percent	parsimony	
GB037	Proto-Oceanic	0.0990990990990991	gray_posteriors	min_percent	parsimony	
GB037	Proto-Central Pacific	0.0990990990990991	gray_posteriors	min_percent	parsimony	
GB037	Proto-Polynesian	0.0990990990990991	gray_posteriors	min_percent	parsimony	
GB037	Proto-Eastern Polynesian	0.0990990990990991	gray_posteriors	min_percent	parsimony	
GB038	Proto-Oceanic	0.0420168067226891	gray_posteriors	min_percent	parsimony	
GB038	Proto-Central Pacific	0.0420168067226891	gray_posteriors	min_percent	parsimony	
GB038	Proto-Polynesian	0.0420168067226891	gray_posteriors	min_percent	parsimony	
GB038	Proto-Eastern Polynesian	0.0420168067226891	gray_posteriors	min_percent	parsimony	
GB039	Proto-Oceanic	0.109243697478992	gray_posteriors	min_percent	parsimony	
GB039	Proto-Central Pacific	0.109243697478992	gray_posteriors	min_percent	parsimony	
GB039	Proto-Polynesian	0.109243697478992	gray_posteriors	min_percent	parsimony	
GB039	Proto-Eastern Polynesian	0.109243697478992	gray_posteriors	min_percent	parsimony	
GB041	Proto-Oceanic	0.03125	gray_posteriors	min_percent	parsimony	
GB041	Proto-Central Pacific	0.03125	gray_posteriors	min_percent	parsimony	
GB041	Proto-Polynesian	0.03125	gray_posteriors	min_percent	parsimony	
GB041	Proto-Eastern Polynesian	0.03125	gray_posteriors	min_percent	parsimony	
GB042	Proto-Oceanic	0.0232558139534884	gray_posteriors	min_percent	parsimony	
GB042	Proto-Central Pacific	0.0232558139534884	gray_posteriors	min_percent	parsimony	
GB042	Proto-Polynesian	0.0232558139534884	gray_posteriors	min_percent	parsimony	
GB042	Proto-Eastern Polynesian	0.0232558139534884	gray_posteriors	min_percent	parsimony	
GB043	Proto-Oceanic	0.015625	gray_posteriors	min_percent	parsimony	
GB043	Proto-Central Pacific	0.015625	gray_posteriors	min_percent	parsimony	
GB043	Proto-Polynesian	0.015625	gray_posteriors	min_percent	parsimony	
GB043	Proto-Eastern Polynesian	0.015625	gray_posteriors	min_percent	parsimony	
GB044	Proto-Oceanic	0.119047619047619	gray_posteriors	min_percent	parsimony	
GB044	Proto-Central Pacific	0.119047619047619	gray_posteriors	min_percent	parsimony	
GB044	Proto-Polynesian	0.119047619047619	gray_posteriors	min_percent	parsimony	
GB044	Proto-Eastern Polynesian	0.119047619047619	gray_posteriors	min_percent	parsimony	
GB047	Proto-Oceanic	0.288461538461538	gray_posteriors	min_percent	parsimony	
GB047	Proto-Central Pacific	0.288461538461538	gray_posteriors	min_percent	parsimony	
GB047	Proto-Polynesian	0.288461538461538	gray_posteriors	min_percent	parsimony	
GB047	Proto-Eastern Polynesian	0.288461538461538	gray_posteriors	min_percent	parsimony	
GB048	Proto-Oceanic	0.336842105263158	gray_posteriors	min_percent	parsimony	
GB048	Proto-Central Pacific	0.336842105263158	gray_posteriors	min_percent	parsimony	
GB048	Proto-Polynesian	0.336842105263158	gray_posteriors	min_percent	parsimony	
GB048	Proto-Eastern Polynesian	0.336842105263158	gray_posteriors	min_percent	parsimony	
GB049	Proto-Oceanic	0.401960784313726	gray_posteriors	min_percent	parsimony	
GB049	Proto-Central Pacific	0.401960784313726	gray_posteriors	min_percent	parsimony	
GB049	Proto-Polynesian	0.401960784313726	gray_posteriors	min_percent	parsimony	
GB049	Proto-Eastern Polynesian	0.401960784313726	gray_posteriors	min_percent	parsimony	
GB051	Proto-Oceanic	0.0161290322580645	gray_posteriors	min_percent	parsimony	
GB051	Proto-Central Pacific	0.0161290322580645	gray_posteriors	min_percent	parsimony	
GB051	Proto-Polynesian	0.0161290322580645	gray_posteriors	min_percent	parsimony	
GB051	Proto-Eastern Polynesian	0.0161290322580645	gray_posteriors	min_percent	parsimony	
GB052	Proto-Oceanic	0.024390243902439	gray_posteriors	min_percent	parsimony	
GB052	Proto-Central Pacific	0.024390243902439	gray_posteriors	min_percent	parsimony	
GB052	Proto-Polynesian	0.024390243902439	gray_posteriors	min_percent	parsimony	
GB052	Proto-Eastern Polynesian	0.024390243902439	gray_posteriors	min_percent	parsimony	
GB053	Proto-Oceanic	0.0743801652892562	gray_posteriors	min_percent	parsimony	
GB053	Proto-Central Pacific	0.0743801652892562	gray_posteriors	min_percent	parsimony	
GB053	Proto-Polynesian	0.0743801652892562	gray_posteriors	min_percent	parsimony	
GB053	Proto-Eastern Polynesian	0.0743801652892562	gray_posteriors	min_percent	parsimony	
GB054	Proto-Oceanic	0.0247933884297521	gray_posteriors	min_percent	parsimony	
GB054	Proto-Central Pacific	0.0247933884297521	gray_posteriors	min_percent	parsimony	
GB054	Proto-Polynesian	0.0247933884297521	gray_posteriors	min_percent	parsimony	
GB054	Proto-Eastern Polynesian	0.0247933884297521	gray_posteriors	min_percent	parsimony	
GB057	Proto-Oceanic	0.330578512396694	gray_posteriors	min_percent	parsimony	
GB057	Proto-Central Pacific	0.330578512396694	gray_posteriors	min_percent	parsimony	
GB057	Proto-Polynesian	0.330578512396694	gray_posteriors	min_percent	parsimony	
GB057	Proto-Eastern Polynesian	0.330578512396694	gray_posteriors	min_percent	parsimony	
GB058	Proto-Oceanic	0.433333333333333	gray_posteriors	min_percent	parsimony	
GB058	Proto-Central Pacific	0.433333333333333	gray_posteriors	min_percent	parsimony	
GB058	Proto-Polynesian	0.433333333333333	gray_posteriors	min_percent	parsimony	
GB058	Proto-Eastern Polynesian	0.433333333333333	gray_posteriors	min_percent	parsimony	
GB059	Proto-Oceanic	0.0238095238095238	gray_posteriors	min_percent	parsimony	
GB059	Proto-Polynesian	0.0238095238095238	gray_posteriors	min_percent	parsimony	
GB059	Proto-Central Pacific	0.0238095238095238	gray_posteriors	min_percent	parsimony	
GB059	Proto-Eastern Polynesian	0.0238095238095238	gray_posteriors	min_percent	parsimony	
GB068	Proto-Oceanic	0.276785714285714	gray_posteriors	min_percent	parsimony	
GB068	Proto-Central Pacific	0.276785714285714	gray_posteriors	min_percent	parsimony	
GB068	Proto-Polynesian	0.276785714285714	gray_posteriors	min_percent	parsimony	
GB068	Proto-Eastern Polynesian	0.276785714285714	gray_posteriors	min_percent	parsimony	
GB069	Proto-Oceanic	0.375	gray_posteriors	min_percent	parsimony	
GB069	Proto-Central Pacific	0.375	gray_posteriors	min_percent	parsimony	
GB069	Proto-Polynesian	0.375	gray_posteriors	min_percent	parsimony	
GB069	Proto-Eastern Polynesian	0.375	gray_posteriors	min_percent	parsimony	
GB070	Proto-Polynesian	0.0564516129032258	gray_posteriors	min_percent	parsimony	
GB070	Proto-Oceanic	0.0564516129032258	gray_posteriors	min_percent	parsimony	
GB070	Proto-Central Pacific	0.0564516129032258	gray_posteriors	min_percent	parsimony	
GB070	Proto-Eastern Polynesian	0.0564516129032258	gray_posteriors	min_percent	parsimony	
GB071	Proto-Central Pacific	0.233870967741935	gray_posteriors	min_percent	parsimony	
GB071	Proto-Oceanic	0.233870967741935	gray_posteriors	min_percent	parsimony	
GB071	Proto-Polynesian	0.233870967741935	gray_posteriors	min_percent	parsimony	
GB071	Proto-Eastern Polynesian	0.233870967741935	gray_posteriors	min_percent	parsimony	
GB072	Proto-Oceanic	0.155737704918033	gray_posteriors	min_percent	parsimony	
GB072	Proto-Central Pacific	0.155737704918033	gray_posteriors	min_percent	parsimony	
GB072	Proto-Polynesian	0.155737704918033	gray_posteriors	min_percent	parsimony	
GB072	Proto-Eastern Polynesian	0.155737704918033	gray_posteriors	min_percent	parsimony	
GB073	Proto-Central Pacific	0.275	gray_posteriors	min_percent	parsimony	
GB073	Proto-Oceanic	0.275	gray_posteriors	min_percent	parsimony	
GB073	Proto-Polynesian	0.275	gray_posteriors	min_percent	parsimony	
GB073	Proto-Eastern Polynesian	0.275	gray_posteriors	min_percent	parsimony	
GB074	Proto-Oceanic	0.0703125	gray_posteriors	min_percent	parsimony	
GB074	Proto-Polynesian	0.0703125	gray_posteriors	min_percent	parsimony	
GB074	Proto-Central Pacific	0.0703125	gray_posteriors	min_percent	parsimony	
GB074	Proto-Eastern Polynesian	0.0703125	gray_posteriors	min_percent	parsimony	
GB075	Proto-Oceanic	0.122950819672131	gray_posteriors	min_percent	parsimony	
GB075	Proto-Central Pacific	0.122950819672131	gray_posteriors	min_percent	parsimony	
GB075	Proto-Polynesian	0.122950819672131	gray_posteriors	min_percent	parsimony	
GB075	Proto-Eastern Polynesian	0.122950819672131	gray_posteriors	min_percent	parsimony	
GB079	Proto-Central Pacific	0.0916030534351145	gray_posteriors	min_percent	parsimony	
GB079	Proto-Oceanic	0.0916030534351145	gray_posteriors	min_percent	parsimony	
GB079	Proto-Polynesian	0.0916030534351145	gray_posteriors	min_percent	parsimony	
GB079	Proto-Eastern Polynesian	0.0916030534351145	gray_posteriors	min_percent	parsimony	
GB080	Proto-Oceanic	0.2	gray_posteriors	min_percent	parsimony	
GB080	Proto-Central Pacific	0.2	gray_posteriors	min_percent	parsimony	
GB080	Proto-Polynesian	0.2	gray_posteriors	min_percent	parsimony	
GB080	Proto-Eastern Polynesian	0.2	gray_posteriors	min_percent	parsimony	
GB081	Proto-Oceanic	0.0819672131147541	gray_posteriors	min_percent	parsimony	
GB081	Proto-Central Pacific	0.0819672131147541	gray_posteriors	min_percent	parsimony	
GB081	Proto-Polynesian	0.0819672131147541	gray_posteriors	min_percent	parsimony	
GB081	Proto-Eastern Polynesian	0.0819672131147541	gray_posteriors	min_percent	parsimony	
GB082	Proto-Oceanic	0.0775193798449612	gray_posteriors	min_percent	parsimony	
GB082	Proto-Central Pacific	0.0775193798449612	gray_posteriors	min_percent	parsimony	
GB082	Proto-Polynesian	0.0775193798449612	gray_posteriors	min_percent	parsimony	
GB082	Proto-Eastern Polynesian	0.0775193798449612	gray_posteriors	min_percent	parsimony	
GB083	Proto-Oceanic	0.140625	gray_posteriors	min_percent	parsimony	
GB083	Proto-Central Pacific	0.140625	gray_posteriors	min_percent	parsimony	
GB083	Proto-Polynesian	0.140625	gray_posteriors	min_percent	parsimony	
GB083	Proto-Eastern Polynesian	0.140625	gray_posteriors	min_percent	parsimony	
GB084	Proto-Oceanic	0.1640625	gray_posteriors	min_percent	parsimony	
GB084	Proto-Central Pacific	0.1640625	gray_posteriors	min_percent	parsimony	
GB084	Proto-Polynesian	0.1640625	gray_posteriors	min_percent	parsimony	
GB084	Proto-Eastern Polynesian	0.1640625	gray_posteriors	min_percent	parsimony	
GB086	Proto-Oceanic	0.330578512396694	gray_posteriors	min_percent	parsimony	
GB086	Proto-Central Pacific	0.330578512396694	gray_posteriors	min_percent	parsimony	
GB086	Proto-Polynesian	0.330578512396694	gray_posteriors	min_percent	parsimony	
GB086	Proto-Eastern Polynesian	0.330578512396694	gray_posteriors	min_percent	parsimony	
GB089	Proto-Oceanic	0.10077519379845	gray_posteriors	min_percent	parsimony	
GB089	Proto-Central Pacific	0.10077519379845	gray_posteriors	min_percent	parsimony	
GB089	Proto-Polynesian	0.10077519379845	gray_posteriors	min_percent	parsimony	
GB089	Proto-Eastern Polynesian	0.10077519379845	gray_posteriors	min_percent	parsimony	
GB090	Proto-Oceanic	0.395348837209302	gray_posteriors	min_percent	parsimony	
GB090	Proto-Central Pacific	0.395348837209302	gray_posteriors	min_percent	parsimony	
GB090	Proto-Polynesian	0.395348837209302	gray_posteriors	min_percent	parsimony	
GB090	Proto-Eastern Polynesian	0.395348837209302	gray_posteriors	min_percent	parsimony	
GB091	Proto-Oceanic	0.0793650793650794	gray_posteriors	min_percent	parsimony	
GB091	Proto-Central Pacific	0.0793650793650794	gray_posteriors	min_percent	parsimony	
GB091	Proto-Polynesian	0.0793650793650794	gray_posteriors	min_percent	parsimony	
GB091	Proto-Eastern Polynesian	0.0793650793650794	gray_posteriors	min_percent	parsimony	
GB092	Proto-Oceanic	0.368	gray_posteriors	min_percent	parsimony	
GB092	Proto-Central Pacific	0.368	gray_posteriors	min_percent	parsimony	
GB092	Proto-Polynesian	0.368	gray_posteriors	min_percent	parsimony	
GB092	Proto-Eastern Polynesian	0.368	gray_posteriors	min_percent	parsimony	
GB093	Proto-Oceanic	0.40625	gray_posteriors	min_percent	parsimony	
GB093	Proto-Central Pacific	0.40625	gray_posteriors	min_percent	parsimony	
GB093	Proto-Polynesian	0.40625	gray_posteriors	min_percent	parsimony	
GB093	Proto-Eastern Polynesian	0.40625	gray_posteriors	min_percent	parsimony	
GB094	Proto-Oceanic	0.015625	gray_posteriors	min_percent	parsimony	
GB094	Proto-Central Pacific	0.015625	gray_posteriors	min_percent	parsimony	
